#OTU	NSTI
999394	0.036469999999999995
999477	0.050422
999569	0.054814999999999996
999737	0.049058
999784	0.292796
999797	0.390676
999814	0.034829
999870	0.319363
999876	0.08892699999999999
999898	0.14065899999999998
999930	0.045850999999999996
999932	0.044731
999977	0.027536
1000062	0.029870999999999998
1000113	0.123723
1000148	0.012715
1000161	0.040217
1000188	0.040672
1000250	0.091251
1000269	0.025438
1000273	0.032361
1000424	0.12309200000000001
1000444	0.053742
1000512	0.292796
1000547	0.037243
1000592	0.075155
1000602	0.040851
1000645	0.183397
1000654	0.043036000000000005
1000656	0.097778
1000658	0.066847
1000691	0.033652999999999995
1000735	0.05128099999999999
1000757	0.037489
1000816	0.039467
1000872	0.040301
1000876	0.132853
1000986	0.031405
1001007	0.031528
1001013	0.32862399999999997
1001040	0.48325500000000005
1001255	0.020794
1001333	0.057238
1001564	0.037169
1001762	0.075653
1001908	0.009698
1001960	0.054609000000000005
1001967	0.079597
1001982	0.04829
1002005	0.025276
1002009	0.32307199999999997
1002239	0.020084
1002245	0.078845
1002348	0.13028900000000002
1002608	0.007370999999999999
1002634	0.11848199999999999
1002658	0.097737
1002664	0.07097
1002759	0.968825
1003048	0.148676
1003093	0.147923
1003184	0.118996
1003206	0.055608000000000005
1003248	0.307899
1003277	0.059861000000000004
1003299	0.540492999999999
1003326	0.012296
1003339	0.15606199999999998
1003344	0.063001
1003653	0.063426
1003668	1.1793069999999999
1003755	0.12321700000000001
1003894	0.543321
1003923	0.03388
1004022	0.100146
1004148	0.20993
1004307	0.152522
1004326	0.020749
1004414	0.428737
1004415	0.23001799999999997
1004427	0.428737
1004445	0.031932999999999996
1004452	0.036289
1004528	1.1203940000000001
1004540	0.040686
1004587	0.012994
1004648	0.286749
1004666	0.217833
1004763	0.266448
1004791	0.055049
1004910	0.023754
1004927	0.027372000000000004
1005125	0.367902
1005146	0.045683999999999995
1005347	0.054624
1005349	0.019717
1005406	0.046350999999999996
1005533	0.05273099999999999
1005605	0.064567
1005671	0.126049
1005773	0.036944
1005794	0.163461
1005844	0.130129
1005952	0.040693
1005995	0.047289
1006099	0.310017
1006105	0.016076
1006150	0.031684
1006231	0.033995
1006314	0.041296
1006382	0.310017
1006387	0.17464100000000002
1006464	0.171942
1006496	0.167127
1006554	0.465329
1006600	0.41727700000000006
1006647	0.050306000000000003
1007098	0.196752
1007180	0.025021
1007211	0.046085
1007278	0.424928
1007384	0.056017
1007399	0.024968
1007430	0.047442000000000005
1007452	0.020778
1007490	0.099892
1007525	0.077062
1007599	0.10815599999999999
1007607	0.129313
1007725	0.195253
1007750	0.018912
1007856	0.20587800000000003
1007926	0.033837
1007985	0.049868
1008038	17.000067
1008093	0.030088
1008136	0.101145
1008172	0.024529
1008207	0.052633000000000006
1008311	0.270289
1008348	0.206121
1008436	0.033382
1008533	0.10551300000000001
1008648	0.036766
1008689	0.08566599999999999
1008747	0.120682
1008824	0.040285
1008828	0.063723
1008869	0.022918
1008887	0.23415100000000003
1008902	0.042829
1008941	0.034729
1009173	0.0045899999999999995
1009240	0.039389
1009254	0.022115
1009307	0.066861
1009340	0.062717
1009362	0.063458
1009419	0.240862
1009427	0.06386499999999999
1009440	0.076272
1009445	0.304279
1009482	0.054097000000000006
1009717	0.292796
1009729	0.088023
1009763	0.154494
1009801	0.064731
1009857	0.15470599999999998
1009894	0.033586000000000005
1009973	0.11188599999999999
1010113	0.012713
1010163	0.059130999999999996
1010232	0.155246
1010283	0.255254
1010329	0.06479800000000001
1010343	0.367902
1010458	0.033814
1010510	0.12249700000000001
1010548	0.033967000000000004
1010586	0.036986
1010642	0.03545
1010721	0.037107
1010876	0.050791
1010927	0.027285000000000004
1011046	0.044355
1011088	0.022000000000000002
1011210	0.053610000000000005
1011216	0.231256
1011361	0.035851999999999995
1011380	0.048123
1011396	0.03549
1011398	0.035720999999999996
1011476	0.173121
1011502	0.004455
1011514	0.165297
1011685	0.37206
1011712	0.030208999999999996
1011771	0.057698
1011832	0.053549
1011857	0.068665
1011906	0.204189
1011954	0.028568
1011958	0.082751
1011983	0.039833
1012112	0.048398000000000004
1012146	0.045870999999999995
1012195	0.063914
1012294	0.046401
1012358	0.045558999999999995
1012372	0.255085
1012376	0.049045
1012457	0.07156799999999999
1012485	0.070346
1012494	0.194823
1012585	0.539401
1012668	0.054366
1012768	0.201967
1012786	0.18645
1012948	0.043524
1013014	0.20993
1013060	0.0878
1013089	0.047158
1013166	0.034873
1013213	0.023226
1013234	0.32908899999999996
1013240	0.13303399999999999
1013285	0.019793
1013299	0.0555
1013304	0.047891
1013316	0.154704
1013356	0.31586
1013464	0.21426599999999998
1013469	0.033976
1013500	0.141344
1013534	0.078352
1013589	0.06343700000000001
1013615	0.032382999999999995
1013657	0.030657
1013670	0.091174
1013739	0.012582
1013943	0.035432
1013954	0.155447
1013967	0.292796
1014140	0.056389999999999996
1014380	0.115355
1014492	0.14051
1014513	0.083379
1014707	0.114352
1014728	0.035686
1015007	0.037279
1015017	0.061304
1015028	0.076473
1015084	0.024456
1015143	0.072352
1015154	0.032628
1015227	0.040269
1015378	0.20672
1015442	0.04691
1015470	0.068971
1015502	0.04518
1015518	0.03685
1015812	0.380954
1015820	0.081861
1015969	0.045607999999999996
1015990	0.06243200000000001
1016033	0.049939
1016118	0.405857
1016257	0.103342
1016369	0.031456
1016398	0.89381
1016422	0.032337
1016465	0.053533000000000004
1016468	0.026873
1016547	0.023063
1016598	0.046586
1016833	0.026181
1016923	0.080884
1016955	0.102431
1017021	0.428737
1017063	0.058055999999999996
1017181	0.033889999999999997
1017249	0.012731000000000001
1017251	0.02451
1017263	0.170325
1017266	0.067344
1017364	0.052499000000000004
1017413	0.013297
1017542	0.20480399999999999
1017733	0.117826
1017800	0.056606
1017816	0.046972
1017817	0.102948
1017827	0.029981
1017844	0.067728
1017941	0.055086
1018122	0.059632000000000004
1018191	0.04172
1018260	0.14213199999999998
1018262	0.156197
1018359	0.048936
1018446	0.049682
1018482	0.025841000000000003
1018538	0.22341799999999998
1018671	0.31014400000000003
1018733	0.41174399999999994
1018933	0.026300999999999998
1019161	0.19156800000000002
1019326	0.49396999999999996
1019465	0.016026
1019594	0.029329
1019609	0.035968
1019652	0.025325999999999998
1019724	0.094165
1019747	0.038584
1019751	0.039031
1019823	0.170402
1019850	0.282222
1019878	0.038252999999999995
1019904	0.011351
1019914	0.074712
1020049	0.097957
1020262	0.240862
1020268	0.37206
1020403	0.188314
1020410	0.034147000000000004
1020536	0.037723
1020605	0.033891000000000004
1020625	0.029977999999999998
1020633	0.18645
1020670	0.04063
1020921	0.064714
1021000	0.31197199999999997
1021043	0.028219
1021078	0.05215
1021102	0.042736
1021130	0.039719
1021172	0.026573000000000003
1021233	0.07738400000000001
1021314	0.093935
1021333	0.06870599999999999
1021335	0.06932
1021365	0.37869899999999995
1021368	0.031899000000000004
1021456	0.066204
1021479	0.08742799999999999
1021582	0.021433
1021682	0.11640999999999999
1021754	0.034470999999999995
1021820	0.076803
1021906	0.058578
1021984	0.195019
1022184	0.005393
1022355	0.030319
1022363	0.064965
1022489	0.22912399999999997
1022497	0.10331400000000002
1022551	0.025756
1022646	0.01876
1022659	0.052599
1022861	0.171756
1022879	0.613603
1022944	0.067335
1023075	0.032382
1023081	0.10975499999999999
1023134	0.038987
1023159	0.07200000000000001
1023163	0.060436000000000004
1023165	0.217042
1023191	0.050413
1023241	0.0334
1023267	0.191627
1023338	0.9212030000000001
1023405	0.055107
1023428	0.04648
1023473	0.345276
1023477	0.026201
1023551	0.250471
1023564	0.044571
1023716	0.044461
1023806	0.068236
1023950	0.04003
1023953	0.041721
1023963	0.025031
1023988	0.048599
1024056	0.47488800000000003
1024089	0.41223999999999994
1024093	0.029845999999999998
1024188	0.08602
1024197	0.193527
1024215	0.15775799999999998
1024352	0.113514
1024420	0.135381
1024422	0.036648
1024519	0.310017
1024520	0.038734
1024529	0.009466
1024572	0.180276
1024613	0.026942
1024636	0.029827
1024739	0.171408
1024743	0.018335
1024772	0.108253
1024911	0.113978
1025109	7.055778999999999
1025153	0.148269
1025155	0.075046
1025156	0.23811300000000002
1025313	0.15771300000000002
1025385	0.038665
1025736	0.325563
1025810	0.060115999999999996
1025830	0.302375
1025861	0.067976
1025876	0.132105
1025917	0.037356
1025949	0.048694
1026050	0.292796
1026231	0.28233600000000003
1026261	0.405857
1026308	0.05828
1026431	0.019768
1026498	0.0029010000000000004
1026524	0.035577
1026778	0.049301
1026832	9.268417999999999
1027000	0.050069999999999996
1027100	0.44179100000000104
1027114	0.040218000000000004
1027121	0.02845
1027143	0.143225
1027317	0.042551
1027318	0.029062
1027400	0.056148
1027418	0.043210000000000005
1027515	0.15887300000000001
1027587	0.068212
1027649	0.014972
1027726	0.018119
1027771	0.033096
1027802	0.059459000000000005
1027904	0.037045999999999996
1027927	0.371192
1027943	0.041270999999999995
1028009	0.045643
1028026	0.335334
1028036	0.07996900000000001
1028133	0.031563
1028191	0.047157
1028283	0.018663
1028297	0.21789499999999998
1028501	0.065197
1028542	1.7793729999999999
1028549	0.030570999999999997
1028553	0.25358400000000003
1028571	0.030251999999999998
1028594	0.040999999999999995
1028632	0.015496000000000001
1028706	0.217042
1028783	0.07389
1028915	0.268356
1028953	0.04641
1028956	0.10748599999999998
1028964	0.035335000000000005
1029036	0.07522899999999999
1029151	0.037634
1029165	0.056736
1029187	0.046574000000000004
1029236	0.035916000000000003
1029334	0.058486
1029421	0.140572
1029463	0.027402999999999997
1029521	0.033541
1029559	0.021588
1029678	0.074488
1029727	0.18645
1029858	0.155744
1029922	0.187569
1029949	0.149205
1030041	0.080299
1030104	0.35141
1030188	0.029480000000000003
1030212	0.065584
1030247	0.06451599999999999
1030307	0.006905
1030371	0.07935299999999999
1030519	0.015724000000000002
1030540	0.044907
1030543	0.007622
1030575	0.041707999999999995
1030589	0.059935
1030652	0.21911399999999998
1030770	0.337911
1030985	0.045648
1031040	0.125696
1031197	0.061845000000000004
1031232	0.043795999999999995
1031235	0.083044
1031437	0.155756
1031581	0.5699270000000001
1031595	0.064167
1031666	0.29393800000000003
1031733	0.071251
1031870	0.040608
1031912	0.051392999999999994
1031932	0.067955
1032017	0.199105
1032037	0.143761
1032085	0.023087
1032415	0.906932
1032480	0.32862399999999997
1032509	0.318416
1032520	0.146829
1032575	0.093558
1032653	0.056462
1032692	0.23569
1032694	0.206121
1032737	0.162546
1032841	0.040105
1033013	0.10778499999999999
1033018	0.030732
1033167	0.049505
1033178	0.424928
1033182	0.08564400000000001
1033211	0.077392
1033235	0.03472
1033345	0.32807600000000003
1033366	0.384913
1033380	0.023694
1033413	0.035856
1033426	0.08474
1033473	0.059321000000000006
1033552	0.038603
1033571	0.014222
1033679	0.062327
1033687	0.038322
1033754	0.195176
1033779	0.047816000000000004
1033873	0.334568
1033991	0.334568
1034045	0.052867
1034052	0.06459
1034106	0.112304
1034274	0.042185
1034344	0.017606
1034378	0.073804
1034564	0.033520999999999995
1034576	0.053435
1034645	0.024894
1034740	0.046919
1034839	0.066474
1034921	0.424928
1034947	0.111002
1034960	0.037232999999999995
1034969	0.201557
1035058	0.060275999999999996
1035231	0.049203
1035283	0.170971
1035370	0.105118
1035392	0.175859
1035401	0.050864
1035532	0.303983
1035736	0.038152
1035753	0.03167
1035774	0.045774
1035800	0.07084299999999999
1036056	0.5699270000000001
1036271	0.05267
1036307	0.027571
1036372	0.017594
1036557	0.021575
1036691	0.039033
1036749	0.065312
1036758	0.22240100000000002
1036797	0.428734
1037032	0.038426999999999996
1037111	0.05562
1037129	0.059122
1037256	0.292796
1037355	0.038576
1037526	0.035383
1037617	0.741896
1037699	0.078824
1037951	0.064208
1038056	0.138155
1038074	0.44179100000000104
1038330	0.302375
1038384	0.035778
1038403	0.086698
1038455	0.465391
1038525	0.046388
1038569	0.271394
1038641	0.305651
1038712	0.24219699999999997
1038732	0.040293
1038765	0.797181
1038848	0.106396
1038865	0.046228
1038874	0.10346300000000001
1038987	0.046183
1039016	0.040383999999999996
1039041	0.14118
1039051	0.035573
1039092	0.027405000000000002
1039115	0.158369
1039322	0.037961
1039405	0.04523
1039477	0.028929000000000003
1039546	0.075825
1039568	0.318416
1039584	0.124322
1039594	0.05591
1039699	0.080701
1039872	0.06010599999999999
1039965	0.031347
1040009	0.032181
1040027	0.030989
1040028	0.188323
1040091	0.10005900000000001
1040109	0.252079
1040114	0.0658
1040172	0.041075
1040220	0.048443
1040237	0.318416
1040290	0.371895
1040325	0.080093
1040401	0.276512
1040486	0.034388999999999996
1040514	0.049594
1040581	0.047112
1040601	0.088337
1040631	0.442587
1040645	0.038015
1040713	0.02304
1040768	0.310017
1040796	0.082475
1040827	0.061904999999999995
1040889	0.10465799999999999
1040906	0.282222
1041062	0.06338300000000001
1041071	0.029595
1041079	0.036499000000000004
1041094	0.576599
1041175	0.18645
1041223	0.147002
1041236	0.072749
1041362	0.055603999999999994
1041394	0.0045590000000000006
1041410	0.035539
1041464	0.250702
1041570	0.028588
1041591	0.037592
1041659	0.032373
1041675	0.035582
1041758	0.055066
1041956	0.051392999999999994
1042008	0.07612000000000001
1042064	0.066467
1042160	0.192191
1042188	0.347067
1042278	0.077441
1042301	0.025247
1042351	0.595611
1042384	0.038344
1042401	0.102852
1042479	0.042312999999999996
1042485	0.066712
1042519	0.041538
1042596	0.231256
1042616	0.048293
1042671	0.064006
1042677	0.038939999999999995
1042683	0.25133099999999997
1042762	0.07295700000000001
1042774	0.072895
1042795	0.171806
1042805	0.027492000000000003
1042850	0.032964
1042858	0.31633
1042995	0.077085
1043045	0.042266000000000005
1043076	0.184873
1043082	0.246544
1043210	0.028964999999999998
1043378	0.167625
1043408	0.253388
1043461	0.175477
1043652	0.061537
1043665	0.19179000000000002
1043678	0.056406
1043715	0.07097300000000001
1043812	0.1811
1043890	13.608951999999999
1043900	0.040583
1043951	0.025641000000000004
1044208	0.327366
1044212	0.244362
1044221	0.042013999999999996
1044235	0.063178
1044278	0.053943
1044315	0.07890599999999999
1044319	0.036368
1044419	0.36700000000000005
1044436	0.058539
1044481	0.29393800000000003
1044581	0.08053099999999999
1044611	0.089406
1044767	0.145677
1044796	0.028002
1044818	0.466292
1044938	0.064398
1045015	0.03274
1045198	0.192911
1045335	0.034043000000000004
1045438	0.046026
1045520	0.064065
1045587	0.039451
1045589	0.824665
1045667	0.5488149999999999
1045797	0.025727999999999997
1045843	0.067997
1046054	0.054329999999999996
1046116	0.11546400000000001
1046117	0.23526799999999998
1046162	0.041402999999999995
1046254	0.12787300000000001
1046269	0.326818
1046277	0.146036
1046395	0.040749
1046397	0.040224
1046408	0.026663
1046488	0.045792
1046515	0.048195
1046541	0.043295
1046571	0.155447
1046624	0.425364
1046664	0.199598
1046774	0.050922
1046904	0.073259
1046935	0.036331999999999996
1046979	0.276579
1046997	0.07902
1047041	0.029341000000000002
1047065	0.00047599999999999997
1047075	0.048381
1047077	0.019749
1047081	0.292796
1047124	0.03671
1047137	0.017293
1047169	0.045015
1047212	0.092671
1047294	0.019625
1047298	0.085741
1047401	0.2952
1047409	0.022274000000000002
1047652	0.158828
1047674	0.03469
1047760	0.053108
1047886	0.027813
1047956	0.052921
1047993	0.053616
1048020	0.072879
1048112	0.050992
1048194	0.016587
1048411	0.066564
1048420	0.046971
1048497	0.037326
1048527	0.084833
1048605	0.12160499999999999
1048661	0.031935000000000005
1048678	0.069836
1048701	0.056165
1048774	0.027018
1048814	0.359995
1048850	0.192241
1048864	0.054903
1048870	0.240862
1048878	0.042245
1048953	0.038955000000000004
1048996	0.078769
1049036	0.372598
1049053	0.122392
1049071	0.040865
1049188	0.031951
1049189	0.423267
1049198	0.027288999999999997
1049256	0.037978
1049277	0.029677
1049344	0.041762
1049387	0.033701
1049393	0.057616999999999995
1049397	0.5230859999999999
1049574	0.031369
1049635	0.08884700000000001
1049750	0.057575
1049851	0.04861
1049878	0.053485000000000005
1049927	0.303032
1049945	0.125805
1049961	0.052816999999999996
1050021	0.029868000000000002
1050284	0.063342
1050364	0.102008
1050379	0.036791000000000004
1050411	0.021922
1050608	0.079943
1050650	0.6424890000000001
1050747	0.26474200000000003
1050893	0.059571000000000006
1050898	0.187077
1050914	0.247015
1051041	0.397524
1051082	0.317166
1051212	0.058740999999999995
1051230	0.047137
1051299	0.054140999999999995
1051317	0.034046
1051388	0.159604
1051459	0.01899
1051469	0.254753
1051470	0.024444
1051475	0.102018
1051517	0.037462999999999996
1051607	0.060882000000000006
1051669	0.032154
1051693	0.054484000000000005
1051744	0.012967
1051764	0.268356
1051793	0.043182
1051939	0.037257
1052027	0.034836
1052070	0.20413499999999998
1052152	0.022172
1052181	0.080864
1052235	0.25133099999999997
1052239	0.121679
1052248	0.020706
1052264	0.043616
1052283	0.080785
1052360	0.092998
1052390	0.081995
1052435	0.318416
1052451	0.226865
1052468	0.046506
1052540	0.047518
1052559	0.041144
1052663	0.053780999999999995
1052801	0.053291
1052881	0.055709
1052930	0.047132
1053100	0.070114
1053191	0.14895899999999998
1053194	0.23063899999999998
1053234	0.066827
1053321	0.035136
1053438	0.047575
1053703	0.030757
1053775	0.03317
1053820	0.075551
1053898	0.039429
1053979	0.038045999999999996
1054055	0.065889
1054065	0.393525
1054141	0.167748
1054174	0.22341799999999998
1054222	0.332075
1054236	0.092515
1054318	0.45130299999999995
1054332	0.022902000000000002
1054418	0.107958
1054451	0.038401
1054531	0.10469200000000001
1054748	0.105919
1054799	0.053564999999999995
1054800	0.024465
1054879	0.292796
1054903	0.31014400000000003
1054919	0.151088
1054927	0.162274
1054977	0.058908
1055082	0.21191300000000002
1055132	0.027267000000000003
1055188	0.191602
1055212	0.027031
1055222	0.015004
1055252	0.035634
1055291	0.06315
1055306	0.051972000000000004
1055322	0.041029
1055581	0.050996
1055600	0.066002
1055667	0.026874000000000002
1055704	0.17765
1055734	0.027373
1055824	0.029960000000000004
1055931	0.032204
1056058	0.024465
1056070	0.014469
1056123	0.048098
1056244	0.319363
1056339	0.128722
1056356	0.06274500000000001
1056382	0.087387
1056389	0.038093
1056415	0.049554
1056438	0.046904
1056445	0.037848
1056462	0.425364
1056577	0.048583
1056604	0.216819
1056626	0.030195999999999997
1056769	0.02504
1056816	0.36806300000000003
1057116	0.04712
1057169	0.075162
1057260	0.079309
1057278	0.12206199999999999
1057310	0.5699270000000001
1057312	0.08319800000000001
1057334	0.079502
1057359	0.217042
1057402	0.037997
1057526	0.024779
1057710	0.20827800000000002
1057720	0.01206
1057746	0.321316
1057747	0.302412
1057778	0.067411
1057875	0.037518
1057995	0.048311
1058090	0.108993
1058221	0.041832
1058276	0.055026
1058630	0.29896
1058761	0.082079
1058762	0.035802999999999995
1058769	0.466292
1058815	0.149925
1058829	0.121109
1058844	0.040175
1058950	0.031668
1058952	0.035146
1058954	0.039137
1058956	0.08050700000000001
1059007	0.055321
1059328	0.049761
1059382	0.028662
1059509	0.041882
1059557	0.261495
1059652	0.217042
1059655	0.031726
1059681	0.466292
1059705	0.097202
1059729	0.054904999999999995
1059748	0.5699270000000001
1059762	0.23063899999999998
1059765	0.048424
1059772	0.029525
1059777	0.046797000000000005
1059857	0.305631
1059885	0.067983
1059886	0.035236
1059957	0.048399
1059977	0.025761000000000003
1060029	0.037203
1060083	0.057372
1060104	0.032372000000000005
1060234	0.061797000000000005
1060237	0.055408000000000006
1060246	0.088352
1060353	0.015021000000000001
1060441	0.023646
1060474	0.071345
1060501	0.034305
1060517	0.012523000000000001
1060549	0.6424890000000001
1060565	0.040320999999999996
1060621	0.036958
1060787	0.08673099999999999
1060822	0.032117
1060881	0.160894
1060958	0.23415100000000003
1061033	0.024488
1061059	1.7793729999999999
1061071	0.490519
1061134	0.064843
1061145	0.032034
1061164	0.287481
1061192	0.060601999999999996
1061404	0.36909000000000003
1061429	0.03372
1061441	0.024808
1061498	0.041741
1061566	0.045297000000000004
1061630	0.21569899999999997
1061641	0.09499099999999999
1061642	0.200923
1061691	0.518745
1061713	1.7793729999999999
1061745	0.14011700000000002
1061772	0.077672
1061897	0.060577
1061947	0.31014400000000003
1062012	0.37869899999999995
1062051	0.023814
1062061	0.23170300000000002
1062089	0.066687
1062123	0.049014999999999996
1062224	0.048893
1062229	0.29899000000000003
1062255	0.072363
1062299	0.075866
1062318	0.056303
1062325	0.03733
1062338	0.015559
1062356	0.067979
1062475	0.020694
1062569	0.388331
1062652	0.05413099999999999
1062666	0.069109
1062704	0.040145
1062748	0.027415
1062865	0.037699
1062879	0.058563
1062909	0.097666
1062936	0.164324
1062944	0.206121
1062966	0.292796
1063032	0.075169
1063088	0.27524099999999996
1063098	0.37869899999999995
1063126	0.015931
1063225	0.040004000000000005
1063513	0.017141
1063609	0.05575599999999999
1063682	0.023028
1063759	0.06468099999999999
1063783	0.066615
1063810	0.033121
1063958	0.33929000000000004
1064003	0.101283
1064027	0.066938
1064036	0.022078
1064062	0.170195
1064183	0.31446
1064235	0.22745500000000002
1064306	0.090835
1064318	0.247869
1064392	0.06184
1064410	0.160386
1064541	0.044476999999999996
1064646	0.5869880000000001
1064689	0.06464199999999999
1064764	0.105234
1064852	0.089187
1064981	0.046215
1065011	0.078428
1065044	0.08138200000000001
1065051	0.130432
1065187	0.033649
1065314	0.23019699999999998
1065319	0.099074
1065350	0.310017
1065387	0.41274099999999997
1065388	0.18645
1065504	0.08955199999999999
1065569	0.07613500000000001
1065585	0.056053
1065817	0.023828
1065974	0.041525
1066089	0.051172
1066138	0.9153879999999999
1066368	0.034738
1066404	0.182152
1066410	0.08508500000000001
1066431	0.025713
1066464	0.287524
1066485	0.016237
1066559	0.167658
1066562	0.14841600000000002
1066569	0.29393800000000003
1066621	0.020288
1066648	0.337911
1066654	0.063875
1066660	0.061854
1066664	0.37869899999999995
1066717	0.126117
1066748	0.100495
1066793	0.026652
1066814	0.036236000000000004
1066830	0.06891
1066913	0.268356
1066956	0.279362
1067006	0.034198
1067143	0.064762
1067178	0.066072
1067210	0.050535000000000004
1067268	0.081902
1067447	0.183339
1067451	0.038663
1067488	0.055390999999999996
1067515	1.7793729999999999
1067519	0.062601
1067574	0.036272000000000006
1067649	0.087913
1067651	0.11272599999999999
1067655	0.450533
1067660	0.03601
1067865	0.081458
1067900	0.10950499999999999
1067914	0.029125
1067936	0.361194
1068018	0.134128
1068051	0.068598
1068082	0.027292
1068111	0.101525
1068116	0.207952
1068149	0.137676
1068153	0.150806
1068155	0.073183
1068339	0.060272000000000006
1068363	0.07448300000000001
1068470	0.024947
1068486	0.12436099999999999
1068499	0.032024000000000004
1068562	0.009498999999999999
1068565	0.134035
1068572	0.027426999999999997
1068650	0.114014
1068698	0.039954
1068726	0.710199
1068836	0.05336900000000001
1068847	0.240862
1068902	0.12803399999999998
1068936	0.16354100000000002
1068955	0.042181
1068969	0.16606400000000002
1069076	0.073903
1069169	0.038011
1069213	0.026311
1069263	0.173124
1069370	0.240862
1069413	0.065805
1069437	0.175655
1069478	0.37869899999999995
1069536	0.146155
1069592	0.040281
1069662	0.036386
1069667	0.06066900000000001
1069816	0.037762000000000004
1069880	0.030146
1070027	0.027423000000000003
1070095	0.040527
1070143	0.302375
1070240	0.041783
1070329	0.2345
1070334	0.018688999999999997
1070347	0.035683
1070446	0.140812
1070476	0.025382
1070477	0.052829999999999995
1070519	0.7787850000000001
1070563	0.114309
1070584	0.027622000000000004
1070610	0.027597000000000003
1070749	0.034477999999999995
1070789	0.065996
1070796	0.047048
1070904	0.032529
1071111	1.237832
1071316	0.06004400000000001
1071450	0.005164
1071513	0.060529
1071527	0.46816
1071596	0.218842
1071670	0.442587
1071699	0.038959
1071808	0.049725
1071927	0.024045
1071929	0.057199
1072157	0.18645
1072275	0.145677
1072288	0.041851
1072352	0.310017
1072424	0.041476
1072446	0.09703099999999999
1072484	0.31014400000000003
1072499	0.24488200000000002
1072513	0.042273000000000005
1072558	0.258384
1072562	0.181948
1072673	0.039132
1072784	0.012311
1072787	0.04767
1072801	0.083861
1072854	0.064469
1072867	0.022291
1072934	0.11825999999999999
1073276	0.029741000000000004
1073352	0.483591
1073359	0.06035599999999999
1073431	0.050633
1073436	0.040182
1073476	0.197941
1073575	0.001399
1073608	0.36740300000000004
1073761	0.054948000000000004
1074015	0.23700300000000002
1074016	0.035411
1074210	0.037112
1074248	0.027074
1074356	0.20480399999999999
1074373	0.029477
1074434	0.035341000000000004
1074498	0.08104
1074543	0.296336
1074625	0.019168
1074711	0.466292
1074801	0.047756
1074804	0.07143300000000001
1074867	0.055526
1074945	0.024274
1075054	0.229116
1075065	0.020985
1075145	0.45541499999999996
1075283	0.034276
1075307	0.052020000000000004
1075351	0.424928
1075416	0.170402
1075551	0.078555
1075582	0.08213200000000001
1075600	0.139296
1075732	0.10093200000000001
1075811	0.25133099999999997
1075821	0.02607
1075877	0.028922000000000003
1075889	8.33148
1075891	0.057045000000000005
1076035	0.028852
1076126	0.03805
1076149	0.24570999999999998
1076279	0.070838
1076316	0.047758
1076376	0.14158900000000002
1076405	0.104727
1076413	0.206121
1076519	18.276215
1076528	0.037767
1076557	0.055367999999999994
1076576	0.9153879999999999
1076587	0.047911
1076629	0.06286900000000001
1076668	0.046731
1076709	0.12119200000000001
1076737	0.389375
1076759	0.059311
1076818	0.310523
1076963	0.045455
1076969	0.04158
1077185	0.553316
1077190	0.077931
1077239	0.041164
1077295	0.042185
1077313	0.188716
1077336	0.268356
1077373	0.026775
1077422	0.240862
1077496	0.100422
1077505	0.240862
1077608	1.0406739999999999
1077751	0.5499109999999999
1077793	0.027768
1077801	0.428617
1077852	1.7793729999999999
1078027	0.019524
1078065	0.295055
1078167	0.051989999999999995
1078197	0.335077
1078207	0.039961
1078248	0.039251
1078362	0.055117
1078373	0.016271
1078375	0.424928
1078527	0.05425
1078582	0.032931999999999996
1078587	0.050286000000000004
1078657	0.147378
1078732	0.096937
1078804	0.45541499999999996
1078808	6.898280000000001
1078830	0.385331
1078881	0.210509
1078982	0.167456
1078997	0.052601999999999996
1079050	0.045383
1079109	0.9153879999999999
1079175	0.08542000000000001
1079331	0.030139999999999997
1079338	0.029663
1079393	0.175655
1079481	0.085758
1079671	0.046005000000000004
1079708	0.043013
1079742	0.018219
1079792	0.466292
1079866	0.037951
1079938	0.061658000000000004
1080004	0.045702
1080007	0.21358000000000002
1080100	0.058897000000000005
1080380	0.355548
1080410	0.31104499999999996
1080436	0.07211000000000001
1080445	0.153563
1080447	0.048839
1080448	0.04924
1080629	0.074666
1080632	0.038248000000000004
1080641	0.152312
1080820	0.049358
1080874	0.031547000000000006
1080980	0.023166
1081014	0.13778900000000002
1081058	0.046626
1081134	0.064578
1081178	0.102226
1081222	0.029474
1081231	0.240862
1081310	0.069128
1081348	0.026746
1081430	0.041086000000000004
1081489	0.6424890000000001
1081534	0.035387
1081541	0.038023
1081614	0.017786
1081618	0.061899
1081622	0.079194
1081673	0.161268
1081698	0.094204
1081704	0.093739
1081739	0.07404
1081815	0.033247000000000006
1082059	0.053451
1082226	0.084767
1082249	0.10549000000000001
1082294	0.032983
1082539	0.03582
1082552	0.044301
1082590	0.029194
1082607	0.086991
1082804	0.047810000000000005
1082846	0.045155
1082997	0.042292
1083016	0.024364
1083037	0.020483
1083150	0.059493
1083194	0.052487
1083206	0.068105
1083222	0.119441
1083298	0.124378
1083335	0.21358000000000002
1083460	0.313126
1083508	0.034937
1083580	0.138478
1083591	0.0672
1083723	0.466292
1083816	0.044112
1083910	0.10304300000000001
1083934	0.539401
1083949	0.034730000000000004
1084045	0.030683999999999996
1084080	0.070031
1084127	0.824665
1084157	0.012584999999999999
1084182	0.042243
1084322	0.5550609999999999
1084355	0.18645
1084417	0.04179
1084486	0.070262
1084643	0.201927
1084705	0.07524700000000001
1084707	0.115685
1084738	0.038444
1084799	0.071764
1084865	0.023322
